"TestId","TagId","Date","Time","No.Nodes","x.est","y.est","x.ci.lower","x.ci.upper","y.ci.lower","y.ci.upper"
"614B4B78 2022-01-20 13:12:00","614B4B78","2022-01-20","13:12:00",3,411489.678638438,4261532.59262371,411059.5900522,411919.767224676,4260695.70982481,4262369.47542261
"614B4B78 2022-01-20 13:15:00","614B4B78","2022-01-20","13:15:00",3,411530.789359553,4261477.23739569,411530.417613078,411531.161106028,4261476.53152603,4261477.94326534
"614B4B78 2022-01-20 13:18:00","614B4B78","2022-01-20","13:18:00",3,411522.899109347,4261487.07059786,411491.643041808,411554.155176885,4261426.27371549,4261547.86748022
"614B4B78 2022-01-20 13:21:00","614B4B78","2022-01-20","13:21:00",4,411872.45306854,4261485.33260729,411626.116487873,412118.789649206,4261003.85362888,4261966.81158571
"614B4B78 2022-01-20 13:24:00","614B4B78","2022-01-20","13:24:00",3,411528.018690653,4261477.96235506,411476.76481313,411579.272568176,4261379.4427834,4261576.48192671
"614B4B78 2022-01-20 13:27:00","614B4B78","2022-01-20","13:27:00",4,411932.153205464,4261476.63616071,411508.025263469,412356.281147459,4260401.0319384,4262552.24038302
"614B4B78 2022-01-20 13:30:00","614B4B78","2022-01-20","13:30:00",3,411486.620822228,4261481.53984479,411176.949205622,411796.292438833,4260774.20985829,4262188.8698313
"614B4B78 2022-01-20 13:36:00","614B4B78","2022-01-20","13:36:00",3,411470.199972029,4261518.91185421,411221.760644625,411718.639299433,4260966.43340476,4262071.39030366
"614B4B78 2022-01-20 13:39:00","614B4B78","2022-01-20","13:39:00",3,411497.502191997,4261520.350553,411240.500317926,411754.504066068,4261012.79469484,4262027.90641117
"614B4B78 2022-01-20 13:42:00","614B4B78","2022-01-20","13:42:00",3,411502.816691984,4261551.60178401,411054.852683659,411950.78070031,4260794.87960798,4262308.32396005
"614B4B78 2022-01-20 13:45:00","614B4B78","2022-01-20","13:45:00",3,411511.237714194,4261555.36978853,411135.603209751,411886.872218637,4260955.82549313,4262154.91408392
"614B4B78 2022-01-20 13:48:00","614B4B78","2022-01-20","13:48:00",3,411510.21527908,4261526.25528638,411342.565015267,411677.865542892,4261221.4329807,4261831.07759205
"614B4B78 2022-01-20 13:51:00","614B4B78","2022-01-20","13:51:00",3,411515.767453352,4261531.07458423,411334.367578092,411697.167328613,4261216.6505455,4261845.49862297
"614B4B78 2022-01-20 13:54:00","614B4B78","2022-01-20","13:54:00",3,411505.232479301,4261534.55171274,411228.199269094,411782.265689507,4261036.35064536,4262032.75278013
"614B4B78 2022-01-20 13:57:00","614B4B78","2022-01-20","13:57:00",3,411498.39543439,4261594.20319338,410590.546257967,412406.244610813,4260293.02394696,4262895.3824398
"614B4B78 2022-01-20 14:00:00","614B4B78","2022-01-20","14:00:00",3,411495.944394745,4261645.5570991,409528.598555355,413463.290234135,4259343.31524061,4263947.7989576
"614B4B78 2022-01-20 14:03:00","614B4B78","2022-01-20","14:03:00",3,411501.471517947,4261629.11952106,409891.329251584,413111.613784309,4259657.80781928,4263600.43122284
"614B4B78 2022-01-20 14:06:00","614B4B78","2022-01-20","14:06:00",3,411809.005950477,4261454.03321471,411055.693349362,412562.318551591,4260614.901808,4262293.16462142
"614B4B78 2022-01-20 14:09:00","614B4B78","2022-01-20","14:09:00",4,411828.4256039,4261450.62110042,411682.427783147,411974.423424653,4261222.31505147,4261678.92714937
"614B4B78 2022-01-20 14:12:00","614B4B78","2022-01-20","14:12:00",4,411852.473350566,4261459.31777852,411665.67731465,412039.269386482,4261128.29219663,4261790.34336042
"614B4B78 2022-01-20 14:15:00","614B4B78","2022-01-20","14:15:00",4,411827.193930911,4261468.71080751,411681.783841324,411972.604020498,4261242.84178585,4261694.57982917
"614B4B78 2022-01-20 14:18:00","614B4B78","2022-01-20","14:18:00",4,411849.119590783,4261472.53509857,411680.04135982,412018.197821746,4261177.87263239,4261767.19756475
"614B4B78 2022-01-20 14:21:00","614B4B78","2022-01-20","14:21:00",4,411842.426239712,4261459.53525326,411683.373314479,412001.479164944,4261191.79103312,4261727.2794734
"614B4B78 2022-01-20 14:24:00","614B4B78","2022-01-20","14:24:00",4,411840.943958689,4261468.58149066,411690.150347336,411991.737570041,4261216.6615497,4261720.50143161
"614B4B78 2022-01-20 14:27:00","614B4B78","2022-01-20","14:27:00",4,411848.519052479,4261465.42559649,411675.674540981,412021.363563977,4261165.14827719,4261765.70291578
"614B4B78 2022-01-20 14:30:00","614B4B78","2022-01-20","14:30:00",4,411834.678831657,4261467.56092393,411699.590390743,411969.767272571,4261249.18796155,4261685.93388632
"614B4B78 2022-01-20 15:57:00","614B4B78","2022-01-20","15:57:00",4,411946.091945432,4261476.13570344,411422.041237693,412470.142653171,4260073.66349628,4262878.6079106
"614B4B78 2022-01-20 16:00:00","614B4B78","2022-01-20","16:00:00",4,411567.994403016,4261667.52835721,411236.11309306,411899.875712973,4261457.02610478,4261878.03060965
"614B4B78 2022-01-20 16:03:00","614B4B78","2022-01-20","16:03:00",4,411821.938317248,4261520.19093233,411666.051479011,411977.825155486,4261284.4281439,4261755.95372076
"614B4B78 2022-01-20 16:06:00","614B4B78","2022-01-20","16:06:00",4,411827.186230125,4261535.46486718,411649.800480255,412004.571979995,4261259.50128728,4261811.42844708
"614B4B78 2022-01-20 16:09:00","614B4B78","2022-01-20","16:09:00",4,411870.283124156,4261504.07313758,411632.859747273,412107.70650104,4261046.80876837,4261961.33750679
"614B4B78 2022-01-20 16:12:00","614B4B78","2022-01-20","16:12:00",3,411507.816058386,4261595.33066624,410823.20157545,412192.430541321,4260657.63290508,4262533.0284274
"614B4B78 2022-01-20 16:15:00","614B4B78","2022-01-20","16:15:00",4,411862.606729202,4261493.60931365,411656.612636578,412068.600821825,4261110.07532326,4261877.14330404
"614B4B78 2022-01-20 16:18:00","614B4B78","2022-01-20","16:18:00",4,411880.271558716,4261497.94592122,411606.114233907,412154.428883525,4260943.92573937,4262051.96610306
"614B4B78 2022-01-20 16:21:00","614B4B78","2022-01-20","16:21:00",4,411867.985446091,4261508.51883521,411663.353571941,412072.61732024,4261119.21761813,4261897.82005229
"614B4B78 2022-01-20 16:24:00","614B4B78","2022-01-20","16:24:00",3,411506.340847464,4261588.08654379,410937.578556143,412075.103138785,4260779.99082202,4262396.18226557
"614B4B78 2022-01-20 16:27:00","614B4B78","2022-01-20","16:27:00",3,411504.624933713,4261543.70008652,411229.916248055,411779.333619372,4261067.43183637,4262019.96833667
"614B4B78 2022-01-20 16:30:00","614B4B78","2022-01-20","16:30:00",3,411509.158807956,4261509.28102938,411443.655704171,411574.66191174,4261381.50968982,4261637.05236894
"614B4B78 2022-01-20 16:33:00","614B4B78","2022-01-20","16:33:00",3,411506.131886448,4261541.03778744,411293.019947045,411719.243825851,4261169.93922008,4261912.13635481
"614B4B78 2022-01-20 16:36:00","614B4B78","2022-01-20","16:36:00",3,411497.618530832,4261541.02635048,411171.356174973,411823.88088669,4260949.82412405,4262132.2285769
"614B4B78 2022-01-20 16:39:00","614B4B78","2022-01-20","16:39:00",3,411511.142985354,4261672.42500331,408944.999041119,414077.28692959,4259133.27742681,4264211.5725798
"614B4B78 2022-01-20 16:42:00","614B4B78","2022-01-20","16:42:00",3,411498.038033332,4261701.17344457,407733.969119917,415262.106946747,4258194.94974941,4265207.39713974
"614B4B78 2022-01-20 16:48:00","614B4B78","2022-01-20","16:48:00",3,411521.471367414,4261509.68193962,411440.758059238,411602.184675589,4261361.476972,4261657.88690723
"614B4B78 2022-01-20 16:51:00","614B4B78","2022-01-20","16:51:00",3,411517.793924514,4261516.2835799,411514.614203845,411520.973645183,4261510.48471647,4261522.08244334
"614B4B78 2022-01-20 16:54:00","614B4B78","2022-01-20","16:54:00",3,411518.383971818,4261527.55203661,411481.792443372,411554.975500264,4261464.02290882,4261591.08116439
"614B4B78 2022-01-20 16:57:00","614B4B78","2022-01-20","16:57:00",3,411500.690497367,4261548.14712966,411167.215749591,411834.165245144,4260970.55045215,4262125.74380717
"614B4B78 2022-01-20 17:00:00","614B4B78","2022-01-20","17:00:00",3,411427.919291638,4261340.90188115,410131.172989994,412724.665593283,4259037.30685628,4263644.49690603
"614B4B78 2022-01-20 17:06:00","614B4B78","2022-01-20","17:06:00",3,411541.535732616,4261268.35203975,410254.511040077,412828.560425155,4260169.81205953,4262366.89201997
"614B4B78 2022-01-20 17:24:00","614B4B78","2022-01-20","17:24:00",3,411518.863608452,4261460.27189413,411242.925876898,411794.801340006,4260911.95090492,4262008.59288335
"614B4B78 2022-01-20 17:27:00","614B4B78","2022-01-20","17:27:00",3,411830.562308974,4261459.83182892,411393.201980659,412267.92263729,4260659.43059701,4262260.23306083
"614B4B78 2022-01-20 17:30:00","614B4B78","2022-01-20","17:30:00",4,412131.013678071,4261397.46300904,411159.349141682,413102.678214459,4257615.73506197,4265179.19095611
"614B4B78 2022-01-20 17:33:00","614B4B78","2022-01-20","17:33:00",3,411482.677887211,4261536.07409584,410757.596188174,412207.759586248,4260103.51623548,4262968.6319562
"614B4B78 2022-01-20 17:36:00","614B4B78","2022-01-20","17:36:00",3,411822.784322643,4261450.46669748,411450.067397774,412195.501247512,4260996.19260918,4261904.74078577
"614B4B78 2022-01-20 17:57:00","614B4B78","2022-01-20","17:57:00",3,411586.690139273,4261400.36246108,411533.492392627,411639.887885919,4261346.71668506,4261454.00823709
"614B4B78 2022-01-20 18:00:00","614B4B78","2022-01-20","18:00:00",4,411842.415507619,4261281.05061117,411191.107858745,412493.723156492,4260481.77851127,4262080.32271107
"614B4B78 2022-01-20 18:03:00","614B4B78","2022-01-20","18:03:00",3,411821.417115395,4261451.41333091,411072.723427039,412570.110803752,4260086.18232752,4262816.64433431
"614B4B78 2022-01-20 18:06:00","614B4B78","2022-01-20","18:06:00",3,411769.140254097,4261396.1255571,411565.979174485,411972.30133371,4261074.55938125,4261717.69173295
"614B4B78 2022-01-20 18:09:00","614B4B78","2022-01-20","18:09:00",3,411812.70746864,4261369.28673613,411231.638999657,412393.775937624,4259782.96344667,4262955.61002559
"614B4B78 2022-01-20 18:12:00","614B4B78","2022-01-20","18:12:00",4,411780.128444942,4261556.9058801,410795.464056147,412764.792833736,4260819.74767221,4262294.064088
"614B4B78 2022-01-20 18:15:00","614B4B78","2022-01-20","18:15:00",4,411805.095299664,4261409.61433653,411667.087475099,411943.10312423,4261195.11739796,4261624.1112751
"614B4B78 2022-01-20 18:18:00","614B4B78","2022-01-20","18:18:00",4,411861.832662095,4261435.30278807,411401.872186909,412321.793137282,4260593.17994242,4262277.42563372
"614B4B78 2022-01-20 18:21:00","614B4B78","2022-01-20","18:21:00",4,411817.826195061,4261463.26082575,411508.675175974,412126.977214148,4261054.71414941,4261871.80750209
"614B4B78 2022-01-20 18:24:00","614B4B78","2022-01-20","18:24:00",5,411670.021700672,4261204.89991436,411431.19552903,411908.847872314,4261101.44053683,4261308.3592919
"614B4B78 2022-01-20 18:27:00","614B4B78","2022-01-20","18:27:00",5,411353.429533869,4261432.45864936,411201.832939466,411505.026128272,4261176.92744178,4261687.98985693
"614B4B78 2022-01-20 18:30:00","614B4B78","2022-01-20","18:30:00",4,411438.805285968,4261446.78987308,411056.200386073,411821.410185864,4260824.84964932,4262068.73009684
"614B4B78 2022-01-20 18:33:00","614B4B78","2022-01-20","18:33:00",4,411458.88702414,4261202.26797952,411151.964416318,411765.809631962,4260813.96116752,4261590.57479152
"614B4B78 2022-01-20 18:36:00","614B4B78","2022-01-20","18:36:00",5,411463.782979273,4261393.41700475,411266.366454207,411661.199504339,4261138.07489174,4261648.75911775
"614B4B78 2022-01-20 18:39:00","614B4B78","2022-01-20","18:39:00",4,411460.446952535,4261353.50206763,411236.554412322,411684.339492748,4261036.76449511,4261670.23964015
"614B4B78 2022-01-20 18:42:00","614B4B78","2022-01-20","18:42:00",6,411573.313384855,4261198.73638006,411468.654909973,411677.971859737,4261092.96745544,4261304.50530469
"614B4B78 2022-01-20 18:45:00","614B4B78","2022-01-20","18:45:00",6,411587.946912512,4261208.55482009,411551.812450925,411624.0813741,4261171.93987414,4261245.16976604
"614B4B78 2022-01-20 18:48:00","614B4B78","2022-01-20","18:48:00",6,411603.948133607,4261200.11076283,411552.478385917,411655.417881298,4261150.1284943,4261250.09303136
"614B4B78 2022-01-20 18:51:00","614B4B78","2022-01-20","18:51:00",6,411519.746873199,4261322.13250722,411397.592716541,411641.901029856,4261204.09925944,4261440.16575501
"614B4B78 2022-01-20 18:54:00","614B4B78","2022-01-20","18:54:00",3,411509.284435518,4261456.73167208,409508.116855538,413510.452015498,4260620.94817223,4262292.51517194
"614B4B78 2022-01-20 18:57:00","614B4B78","2022-01-20","18:57:00",3,411519.737047983,4261639.57562206,405026.651626834,418012.822469132,4259156.21540447,4264122.93583966
"614B4B78 2022-01-20 19:00:00","614B4B78","2022-01-20","19:00:00",4,411453.082578271,4261292.95027791,411259.519047993,411646.646108549,4260910.62407219,4261675.27648363
"614B4B78 2022-01-20 19:03:00","614B4B78","2022-01-20","19:03:00",4,411627.935124548,4261138.1812289,411078.017958045,412177.852291052,4260845.01339082,4261431.34906699
"614B4B78 2022-01-20 19:06:00","614B4B78","2022-01-20","19:06:00",5,411465.621359585,4261296.57693074,411361.954753204,411569.287965967,4261157.36244467,4261435.79141681
"614B4B78 2022-01-20 19:09:00","614B4B78","2022-01-20","19:09:00",6,411559.984598686,4261172.00873197,411429.930655163,411690.038542208,4261063.01421022,4261281.00325373
"614B4B78 2022-01-20 19:12:00","614B4B78","2022-01-20","19:12:00",3,411611.901513507,4261343.07326051,411231.161439479,411992.641587536,4260960.0922445,4261726.05427652
"614B4B78 2022-01-20 19:15:00","614B4B78","2022-01-20","19:15:00",5,411720.547249473,4261254.10545286,411572.883438295,411868.211060651,4261063.28559639,4261444.92530934
"614B4B78 2022-01-20 19:18:00","614B4B78","2022-01-20","19:18:00",3,411406.820558693,4261342.59932289,410925.341205199,411888.299912187,4260621.55645524,4262063.64219054
"614B4B78 2022-01-20 19:21:00","614B4B78","2022-01-20","19:21:00",5,411758.016962635,4261316.67733877,411636.576791023,411879.457134248,4261050.8933743,4261582.46130323
"614B4B78 2022-01-20 19:24:00","614B4B78","2022-01-20","19:24:00",3,411417.357487239,4261257.07553572,411189.809197652,411644.905776826,4260769.03535507,4261745.11571638
"614B4B78 2022-01-20 19:27:00","614B4B78","2022-01-20","19:27:00",3,411421.272714097,4261286.04056663,411290.028129645,411552.517298548,4261056.22990698,4261515.85122628
"614B4B78 2022-01-20 19:30:00","614B4B78","2022-01-20","19:30:00",3,411431.581615049,4261290.84816245,411394.463713303,411468.699516794,4261232.44070318,4261349.25562172
"614B4B78 2022-01-20 19:33:00","614B4B78","2022-01-20","19:33:00",3,411430.333226386,4261307.71196013,411411.294232828,411449.372219943,4261279.14082015,4261336.28310011
"614B4B78 2022-01-20 19:36:00","614B4B78","2022-01-20","19:36:00",3,411444.242637981,4261320.15482649,411360.836254682,411527.649021281,4261209.46117732,4261430.84847566
"614B4B78 2022-01-20 19:39:00","614B4B78","2022-01-20","19:39:00",3,411448.285533045,4261317.09444101,411236.790531148,411659.780534943,4261041.30335091,4261592.88553111
"614B4B78 2022-01-20 19:42:00","614B4B78","2022-01-20","19:42:00",3,411426.967319425,4261318.69031386,411373.872551846,411480.062087005,4261240.16277451,4261397.21785321
"614B4B78 2022-01-20 19:45:00","614B4B78","2022-01-20","19:45:00",3,411442.852205779,4261304.75866807,411131.192181217,411754.512230341,4260873.33568195,4261736.18165419
"614B4B78 2022-01-20 19:48:00","614B4B78","2022-01-20","19:48:00",3,411465.087809924,4261095.76372202,410930.324866386,411999.850753462,4260745.93453071,4261445.59291332
"614B4B78 2022-01-20 19:51:00","614B4B78","2022-01-20","19:51:00",3,411447.852198072,4261301.37193527,411287.00021036,411608.704185784,4261085.32874675,4261517.41512379
"614B4B78 2022-01-20 19:54:00","614B4B78","2022-01-20","19:54:00",3,411676.934332431,4261381.74177305,411379.664079219,411974.204585643,4261090.67633308,4261672.80721303
"614B4B78 2022-01-20 19:57:00","614B4B78","2022-01-20","19:57:00",3,411677.577014085,4261329.14239254,411628.043788864,411727.110239306,4261269.23006314,4261389.05472195
"614B4B78 2022-01-20 20:00:00","614B4B78","2022-01-20","20:00:00",4,411705.329904907,4261229.9673081,411480.279936363,411930.379873451,4260926.14568084,4261533.78893535
"614B4B78 2022-01-20 20:03:00","614B4B78","2022-01-20","20:03:00",4,411363.703912603,4261330.77867053,411141.155868851,411586.251956355,4260890.37494709,4261771.18239398
"614B4B78 2022-01-20 20:06:00","614B4B78","2022-01-20","20:06:00",4,411429.624924176,4261319.0827024,411268.775133288,411590.474715064,4261088.00895601,4261550.15644879
"614B4B78 2022-01-20 20:09:00","614B4B78","2022-01-20","20:09:00",4,411564.274573203,4261094.938105,410909.620431144,412218.928715263,4260758.98663583,4261430.88957416
"614B4B78 2022-01-20 20:12:00","614B4B78","2022-01-20","20:12:00",4,411374.700967137,4261284.98062213,411247.970807606,411501.431126669,4261056.6342035,4261513.32704077
"614B4B78 2022-01-20 20:15:00","614B4B78","2022-01-20","20:15:00",4,411410.023188918,4261287.94565499,411288.320953381,411531.725424456,4261110.38517379,4261465.50613619
"614B4B78 2022-01-20 20:18:00","614B4B78","2022-01-20","20:18:00",5,411427.350610006,4261309.94941081,411167.88072102,411686.820498991,4261063.30925134,4261556.58957028
"614B4B78 2022-01-20 20:21:00","614B4B78","2022-01-20","20:21:00",4,411341.132621456,4261334.00722216,410969.088405908,411713.176837003,4260721.87532466,4261946.13911967
"614B4B78 2022-01-20 20:24:00","614B4B78","2022-01-20","20:24:00",3,411404.150057985,4261282.18296413,410869.952665684,411938.347450286,4260186.25468291,4262378.11124535
"614B4B78 2022-01-20 20:27:00","614B4B78","2022-01-20","20:27:00",4,411395.292182679,4261078.62647262,410347.322241256,412443.262124103,4260298.73497488,4261858.51797037
"614B4B78 2022-01-20 20:30:00","614B4B78","2022-01-20","20:30:00",4,411382.301874083,4261510.45586128,410012.865052617,412751.738695549,4260640.41488338,4262380.49683919
"614B4B78 2022-01-20 20:33:00","614B4B78","2022-01-20","20:33:00",3,411660.594713065,4261200.8123686,411294.437937281,412026.751488849,4260667.83543611,4261733.78930109
"614B4B78 2022-01-20 20:36:00","614B4B78","2022-01-20","20:36:00",4,411497.850105545,4261475.84302761,411054.069819859,411941.63039123,4261268.53027565,4261683.15577957
"614B4B78 2022-01-20 20:39:00","614B4B78","2022-01-20","20:39:00",4,411684.52656537,4261226.16354807,411628.205215573,411740.847915167,4261158.54524421,4261293.78185193
"614B4B78 2022-01-20 20:42:00","614B4B78","2022-01-20","20:42:00",3,411656.387972699,4261265.58370029,411195.33730709,412117.438638309,4260364.07823861,4262167.08916197
"614B4B78 2022-01-20 20:45:00","614B4B78","2022-01-20","20:45:00",4,411645.359689163,4261420.45526562,411507.090958347,411783.628419978,4261227.95449772,4261612.95603353
"614B4B78 2022-01-20 20:48:00","614B4B78","2022-01-20","20:48:00",3,411700.877504461,4261148.59732566,409887.117515426,413514.637493495,4258745.59488925,4263551.59976206
"614B4B78 2022-01-20 20:51:00","614B4B78","2022-01-20","20:51:00",4,411670.607535383,4261340.8303841,411437.848362786,411903.366707979,4260834.39198343,4261847.26878477
"614B4B78 2022-01-20 20:54:00","614B4B78","2022-01-20","20:54:00",5,411724.776176848,4261253.07761083,411329.188956722,412120.363396974,4260703.44281779,4261802.71240388
"614B4B78 2022-01-20 20:57:00","614B4B78","2022-01-20","20:57:00",5,411679.169939741,4261282.6972576,411461.495977083,411896.843902399,4261001.69797809,4261563.6965371
"614B4B78 2022-01-20 21:00:00","614B4B78","2022-01-20","21:00:00",5,411734.678144095,4261321.62746768,411578.995122296,411890.361165894,4261044.69851751,4261598.55641785
"614B4B78 2022-01-20 21:03:00","614B4B78","2022-01-20","21:03:00",5,411488.860309511,4261619.08710148,411264.222699534,411713.497919488,4261495.43219053,4261742.74201243
"614B4B78 2022-01-20 21:06:00","614B4B78","2022-01-20","21:06:00",5,411441.422634104,4261627.47592713,411217.745691637,411665.099576572,4261502.52673249,4261752.42512177
"614B4B78 2022-01-20 21:09:00","614B4B78","2022-01-20","21:09:00",5,411482.751943018,4261585.95984382,411290.117223027,411675.38666301,4261462.56429932,4261709.35538833
"614B4B78 2022-01-20 21:12:00","614B4B78","2022-01-20","21:12:00",5,411438.79954839,4261346.399005,411242.660051103,411634.939045678,4261169.02632274,4261523.77168726
"614B4B78 2022-01-20 21:15:00","614B4B78","2022-01-20","21:15:00",4,411380.876191559,4261333.12891027,410725.526826421,412036.225556696,4260889.17550417,4261777.08231637
"614B4B78 2022-01-20 21:18:00","614B4B78","2022-01-20","21:18:00",4,411450.985894809,4261405.69384334,411224.775252974,411677.196536643,4261188.10719503,4261623.28049165
"614B4B78 2022-01-20 21:21:00","614B4B78","2022-01-20","21:21:00",3,411333.065673373,4261374.0373893,410409.794715765,412256.336630981,4260279.05023785,4262469.02454074
"614B4B78 2022-01-20 21:24:00","614B4B78","2022-01-20","21:24:00",6,411575.278813868,4261595.30917429,411437.031239263,411713.526388474,4261474.20768395,4261716.41066463
"614B4B78 2022-01-20 21:27:00","614B4B78","2022-01-20","21:27:00",4,411527.8740084,4261273.66521236,411157.395584659,411898.35243214,4261082.11613652,4261465.21428821
"614B4B78 2022-01-20 21:30:00","614B4B78","2022-01-20","21:30:00",3,411542.077351616,4261300.83310717,411041.506369862,412042.648333369,4261083.39689311,4261518.26932122
"614B4B78 2022-01-20 21:36:00","614B4B78","2022-01-20","21:36:00",4,411671.663435718,4261674.73640805,411089.051577704,412254.275293731,4261229.95622774,4262119.51658836
"614B4B78 2022-01-20 21:39:00","614B4B78","2022-01-20","21:39:00",3,411620.188759647,4261260.45397891,410267.250139076,412973.127380219,4260767.92408639,4261752.98387144
"614B4B78 2022-01-20 21:51:00","614B4B78","2022-01-20","21:51:00",4,411814.549842873,4261428.34171224,411740.978663854,411888.121021892,4261296.89041261,4261559.79301187
"614B4B78 2022-01-20 21:54:00","614B4B78","2022-01-20","21:54:00",3,411679.745682274,4261338.20757482,411450.682641347,411908.808723201,4261206.17150598,4261470.24364366
"614B4B78 2022-01-20 21:57:00","614B4B78","2022-01-20","21:57:00",3,411705.889257752,4261374.21189339,411555.111663151,411856.666852354,4261258.18538624,4261490.23840055
"614B4B78 2022-01-20 22:03:00","614B4B78","2022-01-20","22:03:00",4,411829.363025508,4261517.16562562,411480.109925296,412178.61612572,4260789.91276357,4262244.41848767
"614B4B78 2022-01-20 22:06:00","614B4B78","2022-01-20","22:06:00",3,411833.669463404,4261507.06189353,410240.552648542,413426.786278265,4257700.91114229,4265313.21264476
"614B4B78 2022-01-20 22:09:00","614B4B78","2022-01-20","22:09:00",3,411666.368968681,4261344.38873512,411385.46166849,411947.276268873,4261187.05100329,4261501.72646695
"614B4B78 2022-01-20 22:12:00","614B4B78","2022-01-20","22:12:00",3,411739.084854492,4261331.74710618,410641.398850812,412836.770858173,4260510.90251116,4262152.5917012
"614B4B78 2022-01-20 22:18:00","614B4B78","2022-01-20","22:18:00",3,411798.670021918,4261479.12521704,411059.832480055,412537.507563781,4260143.79945818,4262814.45097591
"614B4B78 2022-01-20 22:24:00","614B4B78","2022-01-20","22:24:00",3,411762.711888177,4261503.39899414,411463.80825656,412061.615519794,4261048.86069152,4261957.93729675
"614B4B78 2022-01-20 22:27:00","614B4B78","2022-01-20","22:27:00",3,411765.420900846,4261502.59630894,411421.01894585,412109.822855841,4260970.0286928,4262035.16392509
"614B4B78 2022-01-20 22:30:00","614B4B78","2022-01-20","22:30:00",3,411762.831969254,4261502.35503828,411500.870663345,412024.793275163,4261103.14984713,4261901.56022944
"614B4B78 2022-01-20 22:33:00","614B4B78","2022-01-20","22:33:00",3,411752.54607416,4261493.3648397,411503.522852196,412001.569296124,4261127.473958,4261859.25572139
"614B4B78 2022-01-20 22:39:00","614B4B78","2022-01-20","22:39:00",4,411812.372366745,4261497.40104841,411615.769671977,412008.975061513,4261123.61442245,4261871.18767436
"614B4B78 2022-01-20 22:42:00","614B4B78","2022-01-20","22:42:00",4,411792.727249819,4261571.59161624,411521.70289637,412063.751603267,4261119.60469483,4262023.57853765
"614B4B78 2022-01-20 22:45:00","614B4B78","2022-01-20","22:45:00",3,411729.315278152,4261492.89884119,411635.780152835,411822.85040347,4261399.68134752,4261586.11633485
"614B4B78 2022-01-20 22:48:00","614B4B78","2022-01-20","22:48:00",3,411623.652055719,4261587.8739711,410976.683330696,412270.620780741,4261112.21942465,4262063.52851754
"614B4B78 2022-01-20 22:51:00","614B4B78","2022-01-20","22:51:00",5,411616.025771849,4261632.56663987,411398.397438404,411833.654105293,4261492.96707183,4261772.16620791
"614B4B78 2022-01-20 22:57:00","614B4B78","2022-01-20","22:57:00",4,411756.551236183,4261534.93439626,411557.875650688,411955.226821677,4261284.9074865,4261784.96130601
"614B4B78 2022-01-20 23:00:00","614B4B78","2022-01-20","23:00:00",4,411779.974353269,4261462.34780611,411499.463662756,412060.485043783,4261002.57155624,4261922.12405598
"614B4B78 2022-01-20 23:30:00","614B4B78","2022-01-20","23:30:00",4,411486.452589321,4261590.39687993,411401.91469246,411570.990486183,4261496.90117872,4261683.89258113
"614B4B78 2022-01-20 23:33:00","614B4B78","2022-01-20","23:33:00",3,411497.041831537,4261605.68463108,411068.819522575,411925.2641405,4261017.61125755,4262193.75800461
"614B4B78 2022-01-20 23:36:00","614B4B78","2022-01-20","23:36:00",3,411522.051027339,4261307.81679464,410533.05466283,412511.047391849,4260232.52234286,4262383.11124643
"614B4B78 2022-01-20 23:42:00","614B4B78","2022-01-20","23:42:00",3,411503.523032302,4261652.51682623,410616.116008165,412390.930056439,4260672.31878275,4262632.7148697
"614B4B78 2022-01-21 00:36:00","614B4B78","2022-01-21","00:36:00",3,411874.06689598,4261481.9348648,411448.727855525,412299.405936435,4260581.3290763,4262382.5406533
"614B4B78 2022-01-21 00:39:00","614B4B78","2022-01-21","00:39:00",3,411494.515331542,4261629.80262222,411460.607759816,411528.422903267,4261587.24819612,4261672.35704833
"614B4B78 2022-01-21 01:48:00","614B4B78","2022-01-21","01:48:00",3,411935.164279466,4261517.01685317,407500.063321427,416370.265237505,4252625.57325621,4270408.46045013
"614B4B78 2022-01-21 01:54:00","614B4B78","2022-01-21","01:54:00",4,411586.904685233,4261566.06306388,411351.166933249,411822.642437217,4261387.64065589,4261744.48547188
"614B4B78 2022-01-21 01:57:00","614B4B78","2022-01-21","01:57:00",3,411753.337121994,4261484.6077197,411458.055292692,412048.618951296,4261151.96103809,4261817.25440131
"614B4B78 2022-01-21 02:03:00","614B4B78","2022-01-21","02:03:00",3,411644.151661831,4261595.67922678,411484.168544272,411804.134779389,4261557.46555857,4261633.89289498
"614B4B78 2022-01-21 02:06:00","614B4B78","2022-01-21","02:06:00",4,411642.496915387,4261211.97980387,410767.734274811,412517.259555963,4260869.86235064,4261554.0972571
"614B4B78 2022-01-21 02:09:00","614B4B78","2022-01-21","02:09:00",4,411787.256252384,4261366.95323827,411596.916107725,411977.596397044,4261106.19374377,4261627.71273277
"614B4B78 2022-01-21 02:12:00","614B4B78","2022-01-21","02:12:00",4,411826.706765951,4261393.71843572,411563.829076212,412089.58445569,4260982.43330336,4261805.00356807
"614B4B78 2022-01-21 02:15:00","614B4B78","2022-01-21","02:15:00",4,411745.60867503,4261250.0540364,410968.965760122,412522.251589938,4260787.27334308,4261712.83472972
"614B4B78 2022-01-21 02:18:00","614B4B78","2022-01-21","02:18:00",3,411860.30918024,4261580.45975251,404911.065684941,418809.55267554,4253799.7331815,4269361.18632352
"614B4B78 2022-01-21 02:21:00","614B4B78","2022-01-21","02:21:00",4,411547.21216976,4261526.40640394,411387.319178082,411707.105161437,4261360.67953451,4261692.13327337
